|dates|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mahoning_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mahoning_Ohio_UnitedStates.TotalPopulation.data|Mahoning_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|228683.0|0
