|dates|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sandusky_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Sandusky_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
