|dates|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rusk_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rusk_Texas_UnitedStates.TotalPopulation.data|Rusk_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54406.0|0
