|dates|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.data|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Franklin_Indiana_UnitedStates.AveragePrecipitation.data|Franklin_Indiana_UnitedStates.AveragePrecipitation.missing|Franklin_Indiana_UnitedStates.AverageWindDirection.data|Franklin_Indiana_UnitedStates.AverageWindDirection.missing|Franklin_Indiana_UnitedStates.AverageWindSpeed.data|Franklin_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|181.04166666666666|0|7.284722222222222|0
0|2020-01-02|0.0|0|0.005902777777777778|0|74.58333333333333|0|3.809027777777778|0
0|2020-01-03|0.0030555555555555557|0|0.017381944444444446|0|135.90277777777777|0|2.2305555555555556|0
0|2020-01-04|0.0038541666666666668|0|0.0027777777777777783|0|298.6805555555556|0|9.611805555555556|0
0|2020-01-05|0.0033333333333333335|0|0.0|0|228.54166666666666|0|7.576388888888888|0
0|2020-01-06|0.0|0|0.0|0|143.125|0|4.0625|0
0|2020-01-07|0.0|0|0.0|0|183.75|0|5.416666666666667|0
0|2020-01-08|0.0|0|0.0|0|230.83333333333334|0|8.5|0
0|2020-01-09|0.0|0|0.0|0|86.66666666666667|0|5.916666666666667|0
0|2020-01-10|0.011666666666666667|0|0.038611111111111124|0|76.45833333333333|0|3.2708333333333335|0
0|2020-01-11|0.028749999999999998|0|0.014027777777777778|0|98.19444444444446|0|7.8125|0
0|2020-01-12|0.014583333333333332|0|0.0004166666666666667|0|157.0277777777778|0|5.640277777777778|0
0|2020-01-13|0.0|0|0.0|0|92.63888888888887|0|2.777777777777778|0
0|2020-01-14|0.0|0|0.0|0|117.8125|0|3.6319444444444446|0
0|2020-01-15|0.0|0|0.0|0|105.625|0|4.152777777777778|0
0|2020-01-16|0.0|0|0.0|0|303.19444444444446|0|13.069444444444445|0
0|2020-01-17|0.0|0|0.0|0|92.5|0|9.034722222222221|0
0|2020-01-18|0.011666666666666667|0|0.027986111111111114|0|158.88888888888889|0|9.737847222222223|0
0|2020-01-19|0.01375|0|0.0|0|266.3888888888889|0|11.763888888888891|0
0|2020-01-20|0.0|0|0.0|0|197.56944444444443|0|4.604166666666667|0
0|2020-01-21|0.0|0|0.0|0|61.25|0|2.0833333333333335|0
0|2020-01-22|0.0|0|0.0|0|17.083333333333332|0|1.5833333333333333|0
0|2020-01-23|0.0|0|0.0025|0|50.0|0|2.75|0
0|2020-01-24|0.002638888888888889|0|0.013763888888888893|0|71.86111111111111|0|2.961111111111111|0
0|2020-01-25|0.0062499999999999995|0|0.0018750000000000001|0|232.5|0|8.263888888888888|0
0|2020-01-26|0.0005208333333333333|0|0.0004166666666666667|0|157.63888888888889|0|5.027777777777778|0
0|2020-01-27|0.0|0|0.0|0|176.875|0|3.875|0
0|2020-01-28|0.0|0|0.0|0|171.80555555555557|0|2.7083333333333335|0
0|2020-01-29|0.0|0|0.0|0|42.5|0|3.9583333333333335|0
0|2020-01-30|0.0|0|0.0|0|48.75|0|2.75|0
0|2020-01-31|0.0|0|0.0016319444444444445|0|53.125|0|3.496527777777778|0
0|2020-02-01|0.0025|0|0.0|0|138.33333333333334|0|4.947916666666667|0
0|2020-02-02|0.0|0|0.0|0|199.58333333333334|0|8.9375|0
0|2020-02-03|0.0|0|0.0|0|90.0|0|5.083333333333333|0
0|2020-02-04|0.0008333333333333334|0|0.012152777777777778|0|108.8888888888889|0|7.284722222222221|0
0|2020-02-05|0.012916666666666667|0|0.006854166666666667|0|63.833333333333336|0|11.197916666666666|0
0|2020-02-06|0.010833333333333334|0|0.0004166666666666667|0|239.0833333333333|0|6.940277777777777|0
0|2020-02-07|0.0006944444444444445|0|0.0012291666666666666|0|271.0069444444444|0|8.166666666666666|0
0|2020-02-08|0.00016666666666666666|0|0.0012708333333333332|0|169.02380952380952|0|3.8029761904761905|0
0|2020-02-09|0.0016666666666666668|0|0.006875|0|59.513888888888886|0|3.194444444444444|0
0|2020-02-10|0.017416666666666667|0|0.0013194444444444445|0|224.9236111111111|0|7.090972222222223|0
0|2020-02-11|0.0|0|0.0004166666666666667|0|202.29166666666666|0|4.791666666666667|0
0|2020-02-12|0.0004166666666666667|0|0.024201388888888887|0|46.97916666666666|0|4.243055555555555|0
0|2020-02-13|0.015833333333333335|0|0.0030208333333333333|0|260.1666666666667|0|10.193055555555555|0
0|2020-02-14|0.0020833333333333333|0|0.0|0|198.33333333333334|0|6.659722222222222|0
0|2020-02-15|0.0|0|0.0|0|80.83333333333333|0|4.083333333333333|0
0|2020-02-16|0.0|0|0.0|0|100.0|0|1.5833333333333333|0
0|2020-02-17|0.0|0|0.0|0|55.416666666666664|0|3.8333333333333335|0
0|2020-02-18|0.00020833333333333335|0|0.0013541666666666667|0|273.125|0|8.791666666666666|0
0|2020-02-19|0.0016666666666666668|0|0.0|0|68.75|0|3.0625|0
0|2020-02-20|0.0|0|0.0|0|180.83333333333334|0|6.958333333333333|0
0|2020-02-21|0.0|0|0.0|0|146.66666666666666|0|3.2083333333333335|0
0|2020-02-22|0.0|0|0.0|0|92.5|0|3.375|0
0|2020-02-23|0.0|0|0.0|0|78.33333333333333|0|3.4583333333333335|0
0|2020-02-24|0.0|0|0.014479166666666668|0|58.92361111111111|0|3.25|0
0|2020-02-25|0.022500000000000003|0|0.005076388888888888|0|99.7638888888889|0|5.316666666666667|0
0|2020-02-26|0.0009722222222222223|0|0.004791666666666667|0|257.9960317460317|0|8.38095238095238|0
0|2020-02-27|0.007083333333333334|0|0.0|0|259.30555555555554|0|11.958333333333334|0
