|dates|Davis_Utah_UnitedStates.AveragePrecipitationTotal.data|Davis_Utah_UnitedStates.AveragePrecipitationTotal.missing|Davis_Utah_UnitedStates.AveragePrecipitation.data|Davis_Utah_UnitedStates.AveragePrecipitation.missing|Davis_Utah_UnitedStates.AverageWindDirection.data|Davis_Utah_UnitedStates.AverageWindDirection.missing|Davis_Utah_UnitedStates.AverageWindSpeed.data|Davis_Utah_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0005525793650793652|0|168.57423941798942|0|9.961871693121694|0
0|2020-01-02|0.0033333333333333335|0|0.0|0|175.06944444444443|0|7.111111111111112|0
0|2020-01-03|0.0|0|0.0|0|136.45833333333334|0|5.0625|0
0|2020-01-04|0.0|0|0.0|0|102.91666666666667|0|8.458333333333334|0
0|2020-01-05|0.0|0|0.0|0|136.74603174603175|0|8.317460317460318|0
0|2020-01-06|0.0|0|0.0|0|173.8888888888889|0|7.736111111111111|0
0|2020-01-07|0.0|0|0.0|0|127.5|0|7.5|0
0|2020-01-08|0.0|0|0.0011111111111111111|0|186.25|0|7.7430555555555545|0
0|2020-01-09|0.0008333333333333334|0|0.00011904761904761905|0|187.9513888888889|0|6.3377976190476195|0
0|2020-01-10|0.0008333333333333334|0|0.0|0|202.83333333333334|0|6.891666666666667|0
0|2020-01-11|0.0|0|0.002814153439153439|0|147.66800444925445|0|8.921398508898507|0
0|2020-01-12|0.004166666666666667|0|0.0009722222222222223|0|164.97222222222223|0|7.402777777777778|0
0|2020-01-13|0.0004166666666666667|0|0.0|0|192.14285714285714|0|8.958085317460316|0
0|2020-01-14|0.0|0|0.0001388888888888889|0|188.49702380952382|0|11.32589285714286|0
0|2020-01-15|0.0004166666666666667|0|0.0|0|107.08333333333333|0|12.916666666666666|0
0|2020-01-16|0.0|0|0.0|0|123.75|0|15.75|0
0|2020-01-17|0.00010416666666666667|0|0.0012847222222222223|0|201.97916666666666|0|11.030092592592593|0
0|2020-01-18|0.0|0|0.0|0|107.91666666666667|0|11.458333333333334|0
0|2020-01-19|0.0|0|0.0|0|97.08333333333333|0|14.625|0
0|2020-01-20|0.0|0|0.0|0|115.625|0|14.0|0
0|2020-01-21|0.0|0|0.0|0|124.72222222222221|0|6.458333333333333|0
0|2020-01-22|0.0004166666666666667|0|0.0006597222222222222|0|144.44444444444446|0|4.590277777777778|0
0|2020-01-23|0.00016666666666666666|0|0.0|0|71.625|0|3.5208333333333335|0
0|2020-01-24|0.0|0|0.0014120370370370372|0|96.84027777777779|0|7.313657407407407|0
0|2020-01-25|0.0007083333333333334|0|0.0|0|95.55555555555556|0|2.1445932539682544|0
0|2020-01-26|0.0|0|0.002484953703703704|0|175.2002314814815|0|5.833333333333333|0
0|2020-01-27|0.006944444444444444|0|0.002305555555555556|0|146.875|0|4.347222222222222|0
0|2020-01-28|0.0|0|0.03333333333333333|0|137.15277777777777|0|7.614583333333333|0
0|2020-01-29|0.001875|0|0.0019328703703703704|0|184.07175925925924|0|4.970370370370371|0
0|2020-01-30|0.0|0|0.004277777777777778|0|143.27083333333334|0|4.229166666666667|0
0|2020-01-31|0.005416666666666667|0|0.0|0|97.5|0|7.666666666666667|0
0|2020-02-01|0.0|0|0.0|0|107.5|0|7.541666666666667|0
0|2020-02-02|0.0|0|0.0|0|181.46825396825398|0|9.84126984126984|0
0|2020-02-03|0.00125|0|0.0007291666666666667|0|303.97222222222223|0|14.645138888888887|0
0|2020-02-04|0.0|0|0.0|0|162.91666666666666|0|9.333333333333334|0
0|2020-02-05|0.0|0|0.0005555555555555556|0|155.70833333333334|0|6.297222222222222|0
0|2020-02-06|0.0002777777777777778|0|0.006319444444444444|0|163.3564814814815|0|6.6967592592592595|0
0|2020-02-07|0.016666666666666666|0|0.00020833333333333335|0|130.07638888888889|0|5.4319444444444445|0
0|2020-02-08|0.0004166666666666667|0|0.0|0|199.58333333333334|0|9.291666666666666|0
0|2020-02-09|0.0|0|0.0|0|131.875|0|9.458333333333334|0
0|2020-02-10|0.0|0|0.0|0|171.45833333333334|0|9.729166666666666|0
0|2020-02-11|0.0|0|0.0|0|119.16666666666667|0|8.958333333333334|0
0|2020-02-12|0.0|0|0.0|0|160.06944444444443|0|5.513888888888889|0
0|2020-02-13|0.0|0|0.0|0|166.25|0|6.708333333333333|0
0|2020-02-14|0.0|0|0.0|0|199.16666666666666|0|9.291666666666666|0
0|2020-02-15|0.0|0|0.0|0|121.04166666666667|0|6.333333333333333|0
0|2020-02-16|0.0|0|0.0012238756613756614|0|175.7473544973545|0|8.160218253968253|0
0|2020-02-17|0.008749999999999999|0|0.0|0|270.0|0|6.354166666666667|0
0|2020-02-18|0.0|0|0.0|0|146.45833333333334|0|8.666666666666666|0
0|2020-02-19|0.0|0|0.0|0|160.20833333333334|0|12.458333333333334|0
0|2020-02-20|0.0|0|0.0|0|129.58333333333334|0|14.458333333333334|0
0|2020-02-21|0.0|0|0.0|0|114.16666666666667|0|12.416666666666666|0
0|2020-02-22|0.0|0|0.0|0|167.08333333333334|0|10.875|0
0|2020-02-23|0.0|0|0.0|0|144.0972222222222|0|11.1875|0
0|2020-02-24|0.0|0|0.0|0|248.19444444444443|0|8.930555555555555|0
0|2020-02-25|0.0|0|0.0|0|161.45833333333334|0|8.0625|0
0|2020-02-26|0.0|0|0.0|0|104.58333333333333|0|7.458333333333333|0
0|2020-02-27|0.0|0|0.0|0|133.95833333333334|0|7.8125|0
0|2020-02-28|0.0|0|0.0|0|108.33333333333333|0|11.375|0
0|2020-02-29|0.0|0|0.0|0|202.08333333333334|0|10.083333333333334|0
0|2020-03-01|0.0|0|0.0003794642857142857|0|246.38888888888889|0|7.044146825396825|0
0|2020-03-02|0.0020833333333333333|0|0.0|0|148.33333333333334|0|6.083333333333333|0
0|2020-03-03|0.0|0|0.0|0|99.58333333333333|0|6.083333333333333|0
0|2020-03-04|0.0|0|0.0|0|151.66666666666666|0|9.833333333333334|0
0|2020-03-05|0.0|0|0.0|0|126.25|0|12.375|0
0|2020-03-06|0.0|0|0.0|0|136.25|0|14.708333333333334|0
0|2020-03-07|0.0|0|0.0|0|181.80555555555557|0|15.638888888888891|0
0|2020-03-08|0.0062499999999999995|0|0.006323412698412699|0|170.11507936507937|0|8.052380952380952|0
0|2020-03-09|0.0004166666666666667|0|0.0|0|186.66666666666666|0|8.416666666666666|0
