|dates|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|EastFeliciana_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|EastFeliciana_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|EastFeliciana_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
