|dates|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Klickitat_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Klickitat_Washington_UnitedStates.TotalPopulation.data|Klickitat_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22425.0|0
