|dates|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Charlevoix_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Charlevoix_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Charlevoix_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
