|dates|Lee_Texas_UnitedStates.BLS_EmployedPopulation.data|Lee_Texas_UnitedStates.BLS_EmployedPopulation.missing|Lee_Texas_UnitedStates.BLS_UnemployedPopulation.data|Lee_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Lee_Texas_UnitedStates.BLS_UnemploymentRate.data|Lee_Texas_UnitedStates.BLS_UnemploymentRate.missing|Lee_Texas_UnitedStates.BLS_LaborForcePopulation.data|Lee_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-02|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-03|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-04|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-05|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-06|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-07|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-08|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-09|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-10|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-11|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-12|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-13|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-14|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-15|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-16|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-17|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-18|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-19|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-20|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-21|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-22|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-23|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-24|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-25|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-26|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-27|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-28|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-29|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-30|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-01-31|9442.5|0|282.5|0|2.904884318766067|0|9725.0|0
0|2020-02-01|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-02|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-03|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-04|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-05|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-06|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-07|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-08|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-09|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-10|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-11|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-12|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-13|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-14|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-15|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-16|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-17|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-18|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-19|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-20|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-21|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-22|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-23|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-24|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-25|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-26|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-27|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-28|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-02-29|9491.5|0|274.5|0|2.810772066352652|0|9766.0|0
0|2020-03-01|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-02|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-03|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-04|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-05|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-06|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-07|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-08|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-09|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-10|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-11|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-12|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-13|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-14|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-15|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-16|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-17|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-18|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-19|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-20|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-21|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-22|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-23|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-24|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-25|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-26|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-27|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-28|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-29|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-30|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-03-31|9217.5|0|408.0|0|4.238740844631447|0|9625.5|0
0|2020-04-01|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-02|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-03|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-04|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-05|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-06|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-07|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-08|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-09|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
0|2020-04-10|8130.5|0|621.5|0|7.101234003656307|0|8752.0|0
