|dates|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cheyenne_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cheyenne_Colorado_UnitedStates.TotalPopulation.data|Cheyenne_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1831.0|0
