|dates|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oktibbeha_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oktibbeha_Mississippi_UnitedStates.TotalPopulation.data|Oktibbeha_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|49587.0|0
