|dates|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Grundy_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Grundy_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Grundy_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
