|dates|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Vanderburgh_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Vanderburgh_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Vanderburgh_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
