|dates|Toole_Montana_UnitedStates.BLS_EmployedPopulation.data|Toole_Montana_UnitedStates.BLS_EmployedPopulation.missing|Toole_Montana_UnitedStates.BLS_UnemployedPopulation.data|Toole_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Toole_Montana_UnitedStates.BLS_UnemploymentRate.data|Toole_Montana_UnitedStates.BLS_UnemploymentRate.missing|Toole_Montana_UnitedStates.BLS_LaborForcePopulation.data|Toole_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-06|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-07|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-08|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-09|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-10|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-11|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-12|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-13|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-14|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-15|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-16|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-17|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-18|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-19|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-20|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-21|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-22|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-23|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-24|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-25|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-26|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-27|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-28|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-02-29|2024.5|0|69.5|0|3.3190066857688634|0|2094.0|0
0|2020-03-01|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-02|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-03|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-04|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-05|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-06|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-07|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-08|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-09|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-10|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-11|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-12|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-13|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-14|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-15|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-16|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-17|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-18|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-19|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-20|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-21|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-22|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-23|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-24|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-25|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-26|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-27|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-28|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-29|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-30|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-03-31|2012.5|0|77.0|0|3.6850921273031827|0|2089.5|0
0|2020-04-01|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-02|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-03|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-04|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-05|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-06|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-07|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-08|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-09|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-10|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-11|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-12|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-13|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-14|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-15|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-16|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-17|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-18|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-19|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-20|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-21|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-22|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-23|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-24|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-25|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-26|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-27|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-28|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-29|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-04-30|1910.5|0|163.5|0|7.883317261330761|0|2074.0|0
0|2020-05-01|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-02|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-03|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-04|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-05|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-06|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-07|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-08|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-09|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-10|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-11|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-12|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-13|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-14|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-15|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-16|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-17|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-18|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-19|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-20|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-21|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-22|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-23|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-24|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-25|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-26|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-27|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-28|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-29|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-30|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-05-31|1946.0|0|149.0|0|7.11217183770883|0|2095.0|0
0|2020-06-01|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-02|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-03|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-04|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-05|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-06|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-07|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-08|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-09|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-10|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-11|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-12|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-13|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-14|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-15|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-16|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-17|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-18|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-19|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-20|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-21|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-22|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-23|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-24|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-25|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-26|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-27|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-28|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-29|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-06-30|2029.0|0|153.0|0|7.011915673693859|0|2182.0|0
0|2020-07-01|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-02|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-03|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-04|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-05|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-06|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-07|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-08|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-09|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-10|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-11|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-12|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-13|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-14|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-15|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-16|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-17|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-18|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-19|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-20|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-21|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-22|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-23|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-24|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-25|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-26|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-27|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-28|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-29|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-30|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-07-31|2060.0|0|133.0|0|6.064751481988144|0|2193.0|0
0|2020-08-01|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-02|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-03|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-04|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-05|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-06|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-07|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-08|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-09|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-10|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-11|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-12|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-13|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-14|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-15|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-16|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-17|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-18|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-19|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-20|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-21|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-22|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-23|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-24|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-25|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-26|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-27|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-28|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-29|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-30|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-08-31|2075.0|0|113.0|0|5.16453382084095|0|2188.0|0
0|2020-09-01|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-02|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-03|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-04|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-05|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-06|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-07|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-08|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-09|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-10|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-11|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-12|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-13|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-14|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-15|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-16|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-17|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-18|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-19|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-20|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-21|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-22|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-23|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-24|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-25|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-26|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-27|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-28|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-29|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-09-30|2059.0|0|95.0|0|4.410399257195914|0|2154.0|0
0|2020-10-01|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-02|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-03|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-04|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-05|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-06|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-07|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-08|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-09|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-10|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-11|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-12|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-13|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-14|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-15|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-16|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-17|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-18|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-19|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-20|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-21|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-22|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-23|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-24|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-25|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-26|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-27|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-28|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-29|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-30|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-10-31|2099.0|0|88.0|0|4.023776863283036|0|2187.0|0
0|2020-11-01|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-02|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-03|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-04|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-05|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-06|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-07|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-08|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-09|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-10|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-11|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-12|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-13|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-14|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-15|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-16|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-17|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-18|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-19|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-20|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-21|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-22|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-23|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-24|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-25|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-26|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-27|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-28|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-29|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-11-30|2065.0|0|85.0|0|3.953488372093023|0|2150.0|0
0|2020-12-01|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-02|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-03|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-04|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-05|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-06|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-07|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
0|2020-12-08|2024.0|0|80.0|0|3.802281368821293|0|2104.0|0
