|dates|Marion_Texas_UnitedStates.BLS_EmployedPopulation.data|Marion_Texas_UnitedStates.BLS_EmployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.data|Marion_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Texas_UnitedStates.BLS_UnemploymentRate.data|Marion_Texas_UnitedStates.BLS_UnemploymentRate.missing|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.data|Marion_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-02|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-03|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-04|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-05|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-06|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-07|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-08|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-09|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-10|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-11|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-12|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-13|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-14|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-15|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-16|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-17|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-18|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-19|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-20|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-21|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-22|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-23|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-24|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-25|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-26|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-27|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-28|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-29|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-30|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-01-31|4030.5|0|217.5|0|5.120056497175141|0|4248.0|0
0|2020-02-01|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-02|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-03|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-04|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-05|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-06|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-07|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-08|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-09|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-10|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-11|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-12|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-13|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-14|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-15|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-16|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-17|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-18|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-19|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-20|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-21|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-22|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-23|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-24|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-25|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-26|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-27|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-28|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-02-29|4051.0|0|196.5|0|4.626250735726898|0|4247.5|0
0|2020-03-01|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-02|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-03|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-04|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-05|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-06|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-07|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-08|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-09|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-10|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-11|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-12|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-13|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-14|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-15|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-16|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-17|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-18|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-19|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-20|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-21|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-22|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-23|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-24|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-25|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-26|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-27|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-28|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-29|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-30|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-03-31|3935.5|0|283.5|0|6.719601801374734|0|4219.0|0
0|2020-04-01|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-02|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-03|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-04|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-05|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-06|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-07|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-08|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-09|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-10|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-11|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-12|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-13|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-14|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-15|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-16|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-17|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-18|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-19|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-20|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-21|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-22|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-23|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-24|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-25|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-26|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-27|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-28|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-29|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-04-30|3438.0|0|484.5|0|12.351816443594647|0|3922.5|0
0|2020-05-01|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-02|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-03|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-04|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-05|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-06|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-07|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-08|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-09|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-10|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-11|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-12|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-13|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-14|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-15|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-16|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-17|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-18|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-19|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-20|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-21|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-22|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-23|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-24|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-25|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-26|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-27|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-28|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-29|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-30|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-05-31|3694.0|0|466.0|0|11.201923076923077|0|4160.0|0
0|2020-06-01|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-02|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-03|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-04|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-05|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-06|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-07|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-08|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-09|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-10|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-11|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-12|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
0|2020-06-13|3863.0|0|462.0|0|10.68208092485549|0|4325.0|0
