|dates|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pecos_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pecos_Texas_UnitedStates.TotalPopulation.data|Pecos_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15823.0|0
