|dates|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Delaware_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Delaware_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Delaware_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
