|dates|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Erie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Erie_NewYork_UnitedStates.TotalPopulation.data|Erie_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|918702.0|0
