|dates|Hamilton_Indiana_UnitedStates.BLS_EmployedPopulation.data|Hamilton_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Hamilton_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Hamilton_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Hamilton_Indiana_UnitedStates.BLS_UnemploymentRate.data|Hamilton_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Hamilton_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Hamilton_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-02|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-03|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-04|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-05|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-06|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-07|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-08|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-09|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-10|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-11|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-12|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-13|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-14|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-15|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-16|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-17|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-18|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-19|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-20|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-21|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-22|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-23|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-24|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-25|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-26|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-27|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-28|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-29|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-30|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-01-31|181168.5|0|4877.0|0|2.621401753872037|0|186045.5|0
0|2020-02-01|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-02|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-03|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-04|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-05|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-06|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-07|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-08|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-09|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-10|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-11|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-12|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-13|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-14|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-15|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-16|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-17|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-18|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-19|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-20|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-21|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-22|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-23|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-24|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-25|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-26|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-27|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-28|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-02-29|181531.0|0|4447.5|0|2.3914054581577977|0|185978.5|0
0|2020-03-01|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-02|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-03|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-04|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-05|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-06|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-07|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-08|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
0|2020-03-09|177017.0|0|4471.0|0|2.4635237591466104|0|181488.0|0
