|dates|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Union_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Union_Ohio_UnitedStates.TotalPopulation.data|Union_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58988.0|0
