|dates|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Sharkey_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Sharkey_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Sharkey_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-02|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-03|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-04|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-05|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-06|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-07|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-08|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-09|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-10|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-11|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-12|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-13|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-14|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-15|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-16|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-17|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-18|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-19|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-20|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-21|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-22|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-23|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-24|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-25|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-26|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-27|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-28|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-29|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-30|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-01-31|1367.5|0|154.0|0|10.121590535655603|0|1521.5|0
0|2020-02-01|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-02|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-03|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-04|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-05|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-06|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-07|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-08|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-09|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-10|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-11|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-12|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-13|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-14|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-15|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-16|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-17|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-18|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-19|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-20|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-21|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-22|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-23|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-24|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-25|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-26|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-27|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-28|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-02-29|1398.5|0|145.0|0|9.394233884029802|0|1543.5|0
0|2020-03-01|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-02|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-03|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-04|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-05|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-06|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-07|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-08|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-09|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-10|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-11|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-12|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-13|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-14|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-15|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-16|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-17|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-18|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-19|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-20|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-21|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-22|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-23|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-24|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-25|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-26|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-27|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-28|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-29|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-30|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-03-31|1450.0|0|134.0|0|8.45959595959596|0|1584.0|0
0|2020-04-01|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-02|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-03|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-04|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-05|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-06|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-07|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-08|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-09|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-10|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-11|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-12|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-13|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-14|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-15|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-16|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-17|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-18|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-19|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-20|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-21|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-22|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-23|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-24|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-25|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-26|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-27|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
0|2020-04-28|1312.0|0|199.0|0|13.170086035737922|0|1511.0|0
