|dates|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Trego_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Trego_Kansas_UnitedStates.TotalPopulation.data|Trego_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2803.0|0
