|dates|Dorchester_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Dorchester_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Dorchester_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Dorchester_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Dorchester_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Dorchester_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-02|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-03|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-04|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-05|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-06|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-07|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-08|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-09|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-10|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-11|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-12|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-13|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-14|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-15|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-16|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-17|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-18|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-19|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-20|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-21|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-22|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-23|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-24|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-25|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-26|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-27|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-28|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-29|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-30|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-01-31|76287.0|0|2009.0|0|2.5659037498722794|0|78296.0|0
0|2020-02-01|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-02|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-03|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-04|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-05|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-06|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-07|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-08|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-09|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-10|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-11|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-12|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-13|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-14|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-15|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-16|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-17|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-18|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-19|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-20|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-21|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-22|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-23|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-24|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-25|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-26|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-27|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-28|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-02-29|76578.0|0|2030.0|0|2.5824343578261755|0|78608.0|0
0|2020-03-01|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-02|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-03|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-04|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-05|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-06|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-07|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-08|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-09|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-10|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-11|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-12|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-13|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-14|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-15|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-16|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-17|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-18|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-19|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-20|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-21|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-22|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-23|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-24|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-25|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-26|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-27|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-28|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-29|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-30|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-03-31|76044.0|0|2070.5|0|2.650596240134674|0|78114.5|0
0|2020-04-01|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-02|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-03|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-04|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-05|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-06|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-07|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-08|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-09|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-10|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-11|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-12|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-13|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-14|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-15|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-16|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-17|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-18|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-19|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-20|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-21|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-22|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-23|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-24|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-25|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-26|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-27|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-28|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-29|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-04-30|67636.0|0|8124.5|0|10.723926056454221|0|75760.5|0
0|2020-05-01|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-02|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-03|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-04|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-05|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-06|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-07|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-08|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-09|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-10|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-11|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-12|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-13|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-14|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-15|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-16|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-17|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-18|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-19|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-20|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-21|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-22|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-23|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-24|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-25|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-26|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-27|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-28|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-29|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-30|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-05-31|68102.0|0|8303.0|0|10.867089850140697|0|76405.0|0
0|2020-06-01|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-02|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-03|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-04|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-05|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-06|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-07|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-08|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-09|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-10|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-11|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-12|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-13|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-14|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-15|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-16|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-17|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-18|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-19|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-20|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-21|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-22|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-23|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-24|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-25|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-26|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-27|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-28|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
0|2020-06-29|72803.0|0|5995.0|0|7.608061118302495|0|78798.0|0
