|dates|Haakon_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Haakon_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Haakon_SouthDakota_UnitedStates.Male_Total_Population.data|Haakon_SouthDakota_UnitedStates.Male_Total_Population.missing|Haakon_SouthDakota_UnitedStates.Female_Total_Population.data|Haakon_SouthDakota_UnitedStates.Female_Total_Population.missing|Haakon_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Haakon_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-03-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-04-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-05-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-06-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-07-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-08-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-09-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-10-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-11-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2020-12-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-10|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-11|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-12|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-13|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-14|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-15|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-16|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-17|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-18|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-19|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-20|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-21|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-22|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-23|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-24|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-25|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-26|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-27|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-28|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-29|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-30|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-01-31|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-01|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-02|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-03|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-04|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-05|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-06|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-07|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-08|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-09|468.0|0|954.0|0|964.0|0|449.0|0
0|2021-02-10|468.0|0|954.0|0|964.0|0|449.0|0
