|dates|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Berrien_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Berrien_Georgia_UnitedStates.TotalPopulation.data|Berrien_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19397.0|0
