|dates|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sanpete_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sanpete_Utah_UnitedStates.TotalPopulation.data|Sanpete_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30939.0|0
