|dates|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Daggett_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Daggett_Utah_UnitedStates.TotalPopulation.data|Daggett_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|950.0|0
