|dates|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Texas_UnitedStates.TotalPopulation.data|Clay_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10471.0|0
