|dates|McKenzie_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|McKenzie_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|McKenzie_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|McKenzie_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|McKenzie_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|McKenzie_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|McKenzie_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|McKenzie_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-02|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-03|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-04|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-05|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-06|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-07|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-08|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-09|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-10|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-11|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-12|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-13|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-14|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-15|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-16|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-17|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-18|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-19|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-20|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-21|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-22|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-23|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-24|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-25|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-26|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-27|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-28|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-29|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-30|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-01-31|9913.0|0|218.5|0|2.1566401816118046|0|10131.5|0
0|2020-02-01|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-02|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-03|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-04|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-05|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-06|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-07|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-08|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-09|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-10|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-11|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-12|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-13|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-14|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-15|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-16|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-17|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-18|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-19|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-20|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-21|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-22|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-23|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-24|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-25|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-26|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-27|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-28|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-02-29|9926.0|0|212.5|0|2.0959708043596192|0|10138.5|0
0|2020-03-01|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-02|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-03|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-04|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-05|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-06|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-07|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-08|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-09|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-10|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-11|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-12|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-13|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-14|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-15|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-16|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-17|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-18|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-19|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-20|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-21|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-22|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-23|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-24|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-25|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-26|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-27|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-28|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-29|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-30|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-03-31|9656.5|0|268.0|0|2.700387928862915|0|9924.5|0
0|2020-04-01|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-02|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-03|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-04|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-05|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-06|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-07|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-08|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-09|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-10|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-11|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-12|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-13|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-14|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-15|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-16|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-17|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-18|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-19|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-20|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-21|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-22|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-23|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-24|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-25|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-26|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-27|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-28|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-29|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-04-30|8975.5|0|905.0|0|9.15945549314306|0|9880.5|0
0|2020-05-01|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-02|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-03|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-04|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-05|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-06|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-07|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-08|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-09|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-10|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-11|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-12|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-13|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-14|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-15|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-16|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-17|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-18|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-19|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-20|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-21|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-22|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-23|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-24|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-25|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-26|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-27|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-28|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-29|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-30|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-05-31|8608.0|0|1187.0|0|12.118427769270037|0|9795.0|0
0|2020-06-01|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-02|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-03|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-04|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-05|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-06|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-07|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-08|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-09|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-10|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-11|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-12|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-13|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-14|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-15|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-16|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-17|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-18|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-19|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-20|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-21|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-22|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-23|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-24|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-25|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-26|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-27|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-28|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-29|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-06-30|8354.0|0|994.0|0|10.63329054343175|0|9348.0|0
0|2020-07-01|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-02|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-03|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-04|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-05|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-06|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-07|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-08|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-09|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-10|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-11|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-12|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-13|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-14|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
0|2020-07-15|8336.0|0|999.0|0|10.70166041778254|0|9335.0|0
