|dates|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Eaton_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Eaton_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Eaton_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
