|dates|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JeffersonDavis_Mississippi_UnitedStates.TotalPopulation.data|JeffersonDavis_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11128.0|0
