|dates|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Conejos_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Conejos_Colorado_UnitedStates.TotalPopulation.data|Conejos_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8205.0|0
