|dates|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stearns_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Stearns_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stearns_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
