|dates|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wahkiakum_Washington_UnitedStates.TotalPopulation.data|Wahkiakum_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4488.0|0
