|dates|Christian_Illinois_UnitedStates.BLS_EmployedPopulation.data|Christian_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Christian_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Christian_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Christian_Illinois_UnitedStates.BLS_UnemploymentRate.data|Christian_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Christian_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Christian_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|12705.0|0|628.0|0|4.710117752943823|0|13333.0|0
