|dates|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gulf_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gulf_Florida_UnitedStates.TotalPopulation.data|Gulf_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13639.0|0
