|dates|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Williamsburg_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Williamsburg_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Williamsburg_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
