|dates|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BuenaVista_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|BuenaVista_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BuenaVista_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
