|dates|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alexandria_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alexandria_Virginia_UnitedStates.TotalPopulation.data|Alexandria_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|159428.0|0
