|dates|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Napa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Napa_California_UnitedStates.TotalPopulation.data|Napa_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|137744.0|0
