|dates|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Honolulu_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Honolulu_Hawaii_UnitedStates.TotalPopulation.data|Honolulu_Hawaii_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|974563.0|0
