|dates|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fergus_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Fergus_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fergus_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
