|dates|Cass_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Cass_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Cass_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Cass_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Cass_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Cass_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Cass_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Cass_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-02|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-03|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-04|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-05|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-06|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-07|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-08|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-09|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-10|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-11|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-12|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-13|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-14|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-15|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-16|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-17|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-18|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-19|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-20|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-21|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-22|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-23|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-24|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-25|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-26|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-27|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-28|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-29|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-30|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-01-31|13114.5|0|506.0|0|3.7149884365478507|0|13620.5|0
0|2020-02-01|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-02|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-03|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-04|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-05|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-06|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-07|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-08|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-09|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-10|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-11|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-12|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-13|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-14|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-15|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-16|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-17|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-18|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-19|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-20|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-21|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-22|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-23|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-24|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-25|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-26|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-27|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-28|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-02-29|13204.5|0|465.5|0|3.4052670080468177|0|13670.0|0
0|2020-03-01|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-02|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-03|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-04|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-05|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-06|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-07|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-08|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-09|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-10|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-11|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-12|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-13|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-14|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-15|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-16|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-17|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-18|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-19|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-20|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-21|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-22|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-23|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-24|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-25|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-26|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-27|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-28|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-29|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-30|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-03-31|13141.0|0|614.5|0|4.467303987495911|0|13755.5|0
0|2020-04-01|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-02|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-03|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-04|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-05|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-06|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-07|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-08|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-09|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-10|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-11|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-12|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-13|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-14|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-15|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-16|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-17|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-18|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-19|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-20|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-21|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-22|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-23|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-24|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-25|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-26|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-27|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-28|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-29|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-04-30|12440.0|0|1067.5|0|7.90301684249491|0|13507.5|0
0|2020-05-01|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-02|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-03|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-04|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-05|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-06|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-07|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-08|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-09|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-10|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-11|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-12|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-13|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-14|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-15|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-16|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-17|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-18|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-19|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
0|2020-05-20|12636.0|0|712.0|0|5.33413245430027|0|13348.0|0
