|dates|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sierra_NewMexico_UnitedStates.TotalPopulation.data|Sierra_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10791.0|0
