|dates|Montgomery_Kansas_UnitedStates.BLS_EmployedPopulation.data|Montgomery_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Montgomery_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Montgomery_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Montgomery_Kansas_UnitedStates.BLS_UnemploymentRate.data|Montgomery_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Montgomery_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Montgomery_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-02|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-03|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-04|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-05|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-06|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-07|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-08|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-09|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-10|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-11|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-12|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-13|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-14|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-15|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-16|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-17|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-18|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-19|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-20|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-21|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-22|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-23|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-24|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-25|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-26|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-27|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-28|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-29|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-30|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-01-31|13899.5|0|704.5|0|4.824020816214736|0|14604.0|0
0|2020-02-01|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-02|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-03|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-04|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-05|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-06|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-07|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-08|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-09|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-10|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-11|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-12|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-13|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-14|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-15|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-16|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-17|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-18|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-19|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-20|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-21|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-22|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-23|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-24|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-25|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-26|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-27|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-28|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-02-29|13988.0|0|665.0|0|4.5383197979935845|0|14653.0|0
0|2020-03-01|14209.5|0|653.5|0|4.396824328870349|0|14863.0|0
0|2020-03-02|14209.5|0|653.5|0|4.396824328870349|0|14863.0|0
0|2020-03-03|14209.5|0|653.5|0|4.396824328870349|0|14863.0|0
0|2020-03-04|14209.5|0|653.5|0|4.396824328870349|0|14863.0|0
0|2020-03-05|14209.5|0|653.5|0|4.396824328870349|0|14863.0|0
