|dates|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Randall_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Randall_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Randall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
