|dates|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Putnam_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Putnam_Indiana_UnitedStates.TotalPopulation.data|Putnam_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37576.0|0
