|dates|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harrison_Iowa_UnitedStates.TotalPopulation.data|Harrison_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14049.0|0
