|dates|Coconino_Arizona_UnitedStates.AverageDailyTemperature.data|Coconino_Arizona_UnitedStates.AverageDailyTemperature.missing|Coconino_Arizona_UnitedStates.AverageDewPoint.data|Coconino_Arizona_UnitedStates.AverageDewPoint.missing|Coconino_Arizona_UnitedStates.AverageRelativeHumidity.data|Coconino_Arizona_UnitedStates.AverageRelativeHumidity.missing|Coconino_Arizona_UnitedStates.AverageSurfaceAirPressure.data|Coconino_Arizona_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|20.791666666666668|0|13.458333333333334|0|75.14583333333333|0|23.405364583333327|0
0|2020-01-02|23.474999999999998|0|14.799999999999999|0|72.94583333333334|0|23.394249999999996|0
0|2020-01-03|23.041666666666668|0|14.0|0|72.0|0|23.670833333333334|0
0|2020-01-04|27.5|0|17.5|0|70.75|0|23.74416666666667|0
0|2020-01-05|27.25|0|16.708333333333332|0|69.41666666666667|0|23.711250000000003|0
0|2020-01-06|24.958333333333332|0|12.958333333333334|0|65.16666666666667|0|23.785416666666674|0
0|2020-01-07|29.666666666666668|0|16.041666666666668|0|61.833333333333336|0|23.683333333333334|0
0|2020-01-08|30.791666666666668|0|17.895833333333332|0|62.3125|0|23.39625|0
0|2020-01-09|26.763888888888886|0|19.694444444444446|0|75.90277777777779|0|23.334999999999997|0
0|2020-01-10|22.708333333333332|0|11.833333333333334|0|67.33333333333333|0|23.516250000000003|0
0|2020-01-11|25.166666666666668|0|15.125|0|68.125|0|23.46333333333334|0
0|2020-01-12|24.708333333333332|0|15.333333333333334|0|70.75|0|23.45375|0
0|2020-01-13|30.541666666666668|0|19.708333333333332|0|66.79166666666667|0|23.478749999999994|0
0|2020-01-14|30.916666666666668|0|17.0|0|61.958333333333336|0|23.49333333333333|0
0|2020-01-15|30.166666666666668|0|14.958333333333334|0|61.708333333333336|0|23.51833333333333|0
0|2020-01-16|32.791666666666664|0|21.875|0|68.58333333333333|0|23.507500000000007|0
0|2020-01-17|31.097222222222225|0|19.9375|0|67.20833333333333|0|23.537986111111106|0
0|2020-01-18|32.041666666666664|0|12.833333333333334|0|46.791666666666664|0|23.705833333333334|0
0|2020-01-19|36.25|0|13.875|0|40.166666666666664|0|23.729583333333338|0
0|2020-01-20|37.833333333333336|0|19.416666666666668|0|47.708333333333336|0|23.640833333333337|0
0|2020-01-21|36.25|0|32.07430555555556|0|86.39305555555556|0|23.50607638888889|0
0|2020-01-22|32.514880952380956|0|28.303571428571427|0|86.17559523809524|0|23.561083333333332|0
0|2020-01-23|32.458333333333336|0|23.25|0|72.70833333333333|0|23.61333333333333|0
0|2020-01-24|33.604166666666664|0|22.395833333333332|0|68.79166666666667|0|23.54291666666666|0
0|2020-01-25|33.291666666666664|0|22.083333333333332|0|69.125|0|23.574583333333333|0
0|2020-01-26|36.17777777777778|0|24.572916666666668|0|68.52847222222222|0|23.57439583333333|0
0|2020-01-27|34.89618055555555|0|26.316319444444446|0|74.20972222222223|0|23.575999999999993|0
0|2020-01-28|30.791666666666668|0|19.5|0|67.20833333333333|0|23.58791666666667|0
0|2020-01-29|29.958333333333332|0|21.416666666666668|0|72.66666666666667|0|23.47916666666666|0
0|2020-01-30|28.875|0|19.75|0|72.125|0|23.562083333333334|0
0|2020-01-31|31.166666666666668|0|14.75|0|59.083333333333336|0|23.72583333333333|0
0|2020-02-01|36.5|0|20.833333333333332|0|60.583333333333336|0|23.767916666666675|0
0|2020-02-02|40.0|0|21.291666666666668|0|52.958333333333336|0|23.454166666666666|0
0|2020-02-03|25.916666666666668|0|6.125|0|45.791666666666664|0|23.175624999999997|0
0|2020-02-04|14.708333333333334|0|1.2083333333333333|0|59.166666666666664|0|23.362500000000008|0
0|2020-02-05|18.5|0|5.0|0|60.291666666666664|0|23.421250000000004|0
0|2020-02-06|28.791666666666668|0|18.791666666666668|0|67.79166666666667|0|23.461250000000003|0
0|2020-02-07|32.166666666666664|0|19.666666666666668|0|65.875|0|23.523749999999996|0
0|2020-02-08|36.625|0|17.0|0|53.75|0|23.448333333333334|0
0|2020-02-09|36.625|0|21.791666666666668|0|57.708333333333336|0|23.34916666666666|0
0|2020-02-10|36.333333333333336|0|22.333333333333332|0|58.541666666666664|0|23.41291666666666|0
0|2020-02-11|28.333333333333332|0|5.791666666666667|0|40.875|0|23.435000000000006|0
0|2020-02-12|25.791666666666668|0|9.75|0|57.583333333333336|0|23.4575|0
0|2020-02-13|27.666666666666668|0|11.375|0|57.333333333333336|0|23.52666666666666|0
0|2020-02-14|29.708333333333332|0|12.541666666666666|0|57.083333333333336|0|23.532083333333333|0
0|2020-02-15|32.541666666666664|0|14.25|0|54.041666666666664|0|23.57416666666667|0
0|2020-02-16|38.083333333333336|0|18.875|0|51.541666666666664|0|23.538333333333338|0
0|2020-02-17|32.333333333333336|0|16.0|0|58.75|0|23.465833333333336|0
0|2020-02-18|30.208333333333332|0|11.166666666666666|0|53.125|0|23.515416666666667|0
0|2020-02-19|32.625|0|12.875|0|51.916666666666664|0|23.534999999999997|0
0|2020-02-20|36.541666666666664|0|7.916666666666667|0|33.458333333333336|0|23.677083333333332|0
0|2020-02-21|41.083333333333336|0|14.791666666666666|0|36.75|0|23.64125|0
0|2020-02-22|36.109027777777776|0|31.219345238095233|0|83.09543650793651|0|23.484979166666662|0
0|2020-02-23|32.59930555555556|0|28.874305555555555|0|87.2388888888889|0|23.514812500000005|0
0|2020-02-24|31.166666666666668|0|19.416666666666668|0|67.04166666666667|0|23.59125|0
0|2020-02-25|26.833333333333332|0|6.791666666666667|0|47.916666666666664|0|23.68708333333333|0
0|2020-02-26|28.416666666666668|0|10.708333333333334|0|55.083333333333336|0|23.76333333333334|0
0|2020-02-27|33.708333333333336|0|14.541666666666666|0|54.875|0|23.739583333333332|0
0|2020-02-28|33.5625|0|14.375|0|54.208333333333336|0|23.702916666666667|0
0|2020-02-29|36.25|0|16.791666666666668|0|52.458333333333336|0|23.50708333333333|0
0|2020-03-01|37.291666666666664|0|19.958333333333332|0|55.041666666666664|0|23.34500000000001|0
0|2020-03-02|35.46666666666667|0|20.508333333333333|0|59.31666666666666|0|23.369999999999994|0
0|2020-03-03|36.0|0|16.541666666666668|0|51.625|0|23.4425|0
0|2020-03-04|35.333333333333336|0|15.0|0|51.5|0|23.59208333333333|0
0|2020-03-05|38.708333333333336|0|11.625|0|42.625|0|23.699166666666674|0
0|2020-03-06|42.041666666666664|0|19.458333333333332|0|45.208333333333336|0|23.616666666666664|0
0|2020-03-07|42.666666666666664|0|26.0|0|55.708333333333336|0|23.465|0
0|2020-03-08|41.291666666666664|0|24.375|0|52.875|0|23.442916666666665|0
0|2020-03-09|39.677083333333336|0|24.510416666666668|0|61.083333333333336|0|23.58458333333333|0
0|2020-03-10|39.270833333333336|0|36.052083333333336|0|88.38888888888887|0|23.643472222222215|0
0|2020-03-11|45.19756944444445|0|40.401041666666664|0|84.64375|0|23.555364583333326|0
0|2020-03-12|45.520833333333336|0|39.375|0|80.47916666666667|0|23.421249999999997|0
0|2020-03-13|35.4593253968254|0|32.72767857142858|0|90.16964285714285|0|23.349962301587308|0
0|2020-03-14|39.13194444444444|0|34.97569444444444|0|85.88541666666667|0|23.525138888888893|0
0|2020-03-15|38.916666666666664|0|30.520833333333332|0|74.8125|0|23.547291666666663|0
0|2020-03-16|40.583333333333336|0|26.791666666666668|0|63.166666666666664|0|23.48708333333333|0
0|2020-03-17|40.375|0|28.458333333333332|0|66.04166666666667|0|23.387916666666673|0
0|2020-03-18|34.84236111111111|0|29.518055555555552|0|82.24345238095238|0|23.279312500000003|0
0|2020-03-19|30.21626984126984|0|27.286706349206344|0|89.04712301587301|0|23.41823412698413|0
0|2020-03-20|32.36805555555556|0|26.01388888888889|0|78.91666666666667|0|23.585972222222228|0
0|2020-03-21|38.375|0|26.958333333333332|0|67.04166666666667|0|23.535416666666663|0
0|2020-03-22|37.541666666666664|0|26.125|0|67.375|0|23.55083333333333|0
0|2020-03-23|34.479166666666664|0|30.493055555555557|0|86.06597222222223|0|23.500833333333336|0
0|2020-03-24|39.458333333333336|0|30.125|0|72.29166666666667|0|23.530416666666667|0
0|2020-03-25|42.916666666666664|0|25.125|0|52.583333333333336|0|23.414583333333336|0
0|2020-03-26|37.84722222222222|0|20.17361111111111|0|51.34722222222222|0|23.306874999999994|0
0|2020-03-27|28.399652777777778|0|20.36909722222222|0|73.60659722222222|0|23.339906250000002|0
0|2020-03-28|30.708333333333332|0|17.208333333333332|0|62.583333333333336|0|23.522916666666664|0
0|2020-03-29|38.0|0|21.25|0|57.0|0|23.462916666666672|0
0|2020-03-30|35.8125|0|23.145833333333332|0|66.22916666666667|0|23.589791666666667|0
0|2020-03-31|42.041666666666664|0|22.458333333333332|0|54.291666666666664|0|23.557500000000005|0
0|2020-04-01|47.333333333333336|0|26.583333333333332|0|51.0|0|23.35666666666667|0
0|2020-04-02|44.541666666666664|0|26.166666666666668|0|52.166666666666664|0|23.36583333333334|0
0|2020-04-03|40.083333333333336|0|21.333333333333332|0|54.083333333333336|0|23.409166666666668|0
0|2020-04-04|43.083333333333336|0|22.75|0|51.208333333333336|0|23.367916666666662|0
0|2020-04-05|43.708333333333336|0|24.208333333333332|0|51.458333333333336|0|23.367083333333326|0
0|2020-04-06|42.083333333333336|0|20.083333333333332|0|49.145833333333336|0|23.43166666666667|0
0|2020-04-07|40.5|0|17.270833333333332|0|47.208333333333336|0|23.543124999999993|0
0|2020-04-08|43.31736111111112|0|27.945138888888888|0|61.57361111111111|0|23.494729166666662|0
0|2020-04-09|37.239583333333336|0|27.041666666666668|0|70.66666666666667|0|23.512083333333333|0
0|2020-04-10|38.458333333333336|0|23.0|0|60.0|0|23.46375|0
0|2020-04-11|40.0|0|24.5|0|60.291666666666664|0|23.380416666666665|0
0|2020-04-12|42.43402777777778|0|35.31249999999999|0|78.95138888888887|0|23.401736111111102|0
0|2020-04-13|38.848214285714285|0|27.375496031746035|0|69.94394841269842|0|23.464469246031744|0
0|2020-04-14|34.458333333333336|0|11.916666666666666|0|46.541666666666664|0|23.60083333333333|0
0|2020-04-15|39.416666666666664|0|16.458333333333332|0|46.375|0|23.522499999999997|0
0|2020-04-16|45.375|0|22.083333333333332|0|45.625|0|23.44333333333334|0
0|2020-04-17|46.916666666666664|0|21.333333333333332|0|42.541666666666664|0|23.46708333333333|0
0|2020-04-18|42.13194444444444|0|30.833333333333332|0|67.70138888888889|0|23.446875000000006|0
0|2020-04-19|43.875|0|28.666666666666668|0|60.125|0|23.482916666666664|0
0|2020-04-20|48.958333333333336|0|27.8125|0|49.6875|0|23.495000000000005|0
0|2020-04-21|43.833333333333336|0|31.208333333333332|0|63.666666666666664|0|23.508750000000003|0
0|2020-04-22|47.625|0|27.875|0|54.0|0|23.59375|0
0|2020-04-23|49.041666666666664|0|28.041666666666668|0|50.916666666666664|0|23.55624999999999|0
0|2020-04-24|51.041666666666664|0|23.166666666666668|0|42.25|0|23.58791666666666|0
0|2020-04-25|51.541666666666664|0|26.625|0|45.041666666666664|0|23.64833333333333|0
0|2020-04-26|56.291666666666664|0|26.916666666666668|0|40.083333333333336|0|23.59041666666667|0
0|2020-04-27|56.791666666666664|0|26.208333333333332|0|38.416666666666664|0|23.58083333333333|0
0|2020-04-28|56.041666666666664|0|27.5|0|41.125|0|23.652499999999993|0
0|2020-04-29|60.208333333333336|0|31.208333333333332|0|41.25|0|23.65875|0
0|2020-04-30|59.291666666666664|0|29.75|0|39.916666666666664|0|23.576666666666668|0
0|2020-05-01|57.166666666666664|0|25.0|0|37.166666666666664|0|23.534166666666664|0
0|2020-05-02|54.875|0|24.708333333333332|0|37.333333333333336|0|23.55708333333334|0
0|2020-05-03|55.208333333333336|0|23.666666666666668|0|34.875|0|23.549999999999997|0
0|2020-05-04|51.666666666666664|0|21.708333333333332|0|36.666666666666664|0|23.59958333333334|0
0|2020-05-05|55.291666666666664|0|19.0|0|30.208333333333332|0|23.64958333333333|0
0|2020-05-06|58.0|0|20.166666666666668|0|30.333333333333332|0|23.617499999999996|0
0|2020-05-07|56.0|0|19.541666666666668|0|30.833333333333332|0|23.587083333333336|0
0|2020-05-08|53.583333333333336|0|15.583333333333334|0|29.875|0|23.596666666666668|0
0|2020-05-09|57.083333333333336|0|22.166666666666668|0|31.333333333333332|0|23.590833333333336|0
0|2020-05-10|54.52083333333332|0|36.09722222222222|0|54.986111111111114|0|23.60638888888889|0
0|2020-05-11|56.65972222222223|0|38.82986111111111|0|57.60763888888889|0|23.523263888888902|0
0|2020-05-12|54.333333333333336|0|25.291666666666668|0|37.666666666666664|0|23.458750000000006|0
0|2020-05-13|54.583333333333336|0|28.583333333333332|0|40.166666666666664|0|23.44916666666667|0
0|2020-05-14|51.833333333333336|0|28.75|0|47.083333333333336|0|23.486250000000002|0
0|2020-05-15|52.458333333333336|0|31.125|0|50.0|0|23.497500000000002|0
0|2020-05-16|57.125|0|32.958333333333336|0|46.666666666666664|0|23.52333333333333|0
0|2020-05-17|58.25|0|28.208333333333332|0|38.958333333333336|0|23.540416666666662|0
0|2020-05-18|58.75|0|24.875|0|31.833333333333332|0|23.507916666666674|0
0|2020-05-19|53.25|0|23.0|0|32.75|0|23.415833333333328|0
0|2020-05-20|45.416666666666664|0|15.041666666666666|0|33.291666666666664|0|23.497916666666665|0
