|dates|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Payette_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Payette_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
