|dates|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Elliott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Elliott_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Elliott_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
