|dates|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Granite_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Granite_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Granite_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
