|dates|Putnam_Tennessee_UnitedStates.AveragePrecipitationTotal.data|Putnam_Tennessee_UnitedStates.AveragePrecipitationTotal.missing|Putnam_Tennessee_UnitedStates.AveragePrecipitation.data|Putnam_Tennessee_UnitedStates.AveragePrecipitation.missing|Putnam_Tennessee_UnitedStates.AverageWindDirection.data|Putnam_Tennessee_UnitedStates.AverageWindDirection.missing|Putnam_Tennessee_UnitedStates.AverageWindSpeed.data|Putnam_Tennessee_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-03|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-04|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-01-08|0.0|0|0.0|0|23.125|0|0.8541666666666666|0
0|2020-01-09|0.0|0|0.0|0|148.02083333333334|0|9.697916666666666|0
0|2020-01-10|0.0|0|0.0004166666666666667|0|173.69791666666666|0|13.666666666666666|0
0|2020-01-11|0.0|0|0.035989583333333325|0|178.28125|0|12.666666666666666|0
0|2020-01-12|0.0|0|0.0|0|85.72916666666667|0|2.125|0
0|2020-01-13|0.0|0|0.0|0|28.958333333333332|0|1.2916666666666667|0
0|2020-01-14|0.0|0|0.00020833333333333335|0|77.39583333333333|0|2.9947916666666665|0
0|2020-01-15|0.0|0|0.0035416666666666665|0|151.35416666666666|0|6.135416666666667|0
0|2020-01-16|0.0|0|0.0|0|119.58333333333333|0|4.677083333333333|0
0|2020-01-17|0.0|0|0.0|0|85.10416666666667|0|6.166666666666667|0
0|2020-01-18|0.0|0|0.011041666666666667|0|194.89583333333334|0|11.604166666666666|0
0|2020-01-19|0.0|0|0.0|0|241.875|0|7.625|0
0|2020-01-20|0.0|0|0.0|0|123.95833333333333|0|6.520833333333333|0
0|2020-01-21|0.0|0|0.0|0|37.8125|0|5.916666666666667|0
0|2020-01-22|0.0|0|0.0|0|62.5|0|1.78125|0
0|2020-01-23|0.0|0|0.011770833333333336|0|156.14583333333334|0|7.114583333333333|0
0|2020-01-24|0.0|0|0.021145833333333336|0|201.35416666666666|0|8.395833333333334|0
0|2020-01-25|0.0|0|0.00125|0|114.375|0|4.520833333333333|0
0|2020-01-26|0.0|0|0.0|0|116.97916666666667|0|3.5729166666666665|0
0|2020-01-27|0.0|0|0.0031250000000000006|0|121.25|0|3.5|0
0|2020-01-28|0.0|0|0.0|0|30.104166666666668|0|1.3229166666666667|0
0|2020-01-29|0.0|0|0.000625|0|60.625|0|1.1458333333333333|0
0|2020-01-30|0.0|0|0.0|0|48.541666666666664|0|0.9166666666666666|0
0|2020-01-31|0.0|0|0.0|0|117.8125|0|3.8958333333333335|0
0|2020-02-01|0.0|0|0.000625|0|94.375|0|2.34375|0
0|2020-02-02|0.0|0|0.0|0|173.02083333333334|0|7.427083333333333|0
0|2020-02-03|0.0|0|0.0|0|186.5625|0|8.604166666666666|0
0|2020-02-04|0.0|0|0.016875000000000005|0|195.72916666666666|0|10.5625|0
0|2020-02-05|0.0|0|0.07083333333333332|0|81.66666666666667|0|3.4479166666666665|0
0|2020-02-06|0.0|0|0.017812500000000005|0|181.875|0|5.083333333333333|0
