|dates|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Elkhart_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Elkhart_Indiana_UnitedStates.TotalPopulation.data|Elkhart_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|206341.0|0
