|dates|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sherman_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Sherman_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sherman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
