|dates|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kemper_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Kemper_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kemper_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
