|dates|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ellis_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Ellis_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ellis_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
