|dates|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Iron_Utah_UnitedStates.TotalPopulation.data|Iron_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54839.0|0
