|dates|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chautauqua_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chautauqua_Kansas_UnitedStates.TotalPopulation.data|Chautauqua_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3250.0|0
