|dates|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grayson_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grayson_Virginia_UnitedStates.TotalPopulation.data|Grayson_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15550.0|0
