|dates|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kings_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kings_NewYork_UnitedStates.TotalPopulation.data|Kings_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2559903.0|0
