|dates|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hidalgo_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hidalgo_Texas_UnitedStates.TotalPopulation.data|Hidalgo_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|868707.0|0
