|dates|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Holt_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Holt_Missouri_UnitedStates.TotalPopulation.data|Holt_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4403.0|0
