|dates|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PearlRiver_Mississippi_UnitedStates.TotalPopulation.data|PearlRiver_Mississippi_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55535.0|0
